season,team_abb,player_id_x,name_short,rank,qbr_total,pts_added,qb_plays,epa_total,pass,run,exp_sack,penalty,qbr_raw,sack,name_first,name_last,name_display,headshot_href,team_x,qualified,pass_attempts,throwaways,spikes,drops,drop_pct,bad_throws,bad_throw_pct,pfr_id_x_x,pocket_time,times_blitzed,times_hurried,times_hit,times_pressured,pressure_pct,batted_balls,on_tgt_throws,on_tgt_pct,rpo_plays,rpo_yards,rpo_pass_att,rpo_pass_yards,rpo_rush_att,rpo_rush_yards,pa_pass_att,pa_pass_yards,avg_time_to_throw,avg_completed_air_yards,avg_intended_air_yards,avg_air_yards_differential,aggressiveness,max_completed_air_distance,avg_air_yards_to_sticks,pass_yards,pass_touchdowns,interceptions_x,passer_rating,completion_percentage,expected_completion_percentage,completion_percentage_above_expectation,avg_air_distance,max_air_distance,player_gsis_id_x,player_id_y,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles_x,rushing_fumbles_lost_x,rushing_first_downs,rushing_epa_x,rushing_2pt_conversions_x,fantasy_points_x,games_x,ppr_sh,display_name_x,common_first_name,short_name,football_name_x,suffix_x,esb_id_x,nfl_id_x,pfr_id_y_x,pff_id_x,otc_id_x,smart_id_x,birth_date_x,height_x,weight_x,headshot_x,college_name_x,college_conference_x,rookie_season_x,last_season_x,latest_team_x,status_x,ngs_status_x,ngs_status_short_description_x,years_of_experience_x,pff_position_x,pff_status_x,draft_round_x,draft_pick_x,draft_team_x,rookie_x,Unnamed: 0_x,player_x,pfr_id_x_y,tm,age,pos,g,gs,att,yds,td,x1d,ybc,ybc_att,yac,yac_att,brk_tkl,att_br,loaded,player_display_name,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,avg_rush_yards,player_gsis_id_y,player_first_name,player_last_name,player_short_name,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected,player_id,rushing_fumbles_y,rushing_fumbles_lost_y,rushing_epa_y,rushing_2pt_conversions_y,fantasy_points_y,fantasy_points_ppr,games_y,display_name_y,football_name_y,suffix_y,esb_id_y,nfl_id_y,pfr_id_y_y,pff_id_y,otc_id_y,espn_id,smart_id_y,birth_date_y,position_group,position_x,ngs_position_group,ngs_position,height_y,weight_y,headshot_y,college_name_y,college_conference_y,rookie_season_y,last_season_y,latest_team_y,status_y,ngs_status_y,ngs_status_short_description_y,years_of_experience_y,pff_position_y,pff_status_y,draft_round_y,draft_pick_y,draft_team_y,rookie_y,Unnamed: 0_y,team,player_y,position_y,offense_snaps,team_snaps,offense_snap_percentage,AVG,adp_rank,adp_percentile,adp_percentile_pos,POS_group,FantPos,year,Player_fixed,expected_ppr_pg_prev,expected_ppr_season_prev,expected_ppr_pg_curr_hist,expected_ppr_season_curr_hist,Games_G
2018.0,NYG,5526.0,E. Manning,25.0,49.1,-2.5,684.0,54.8,30.2,2.0,0.0,2.4,48.7,-20.2,Eli,Manning,Eli Manning,https://a.espncdn.com/i/headshots/nfl/players/full/5526.png,Giants,True,576.0,9.0,1.0,24.0,4.2,94.0,16.6,MannEl00,2.4,122.0,64.0,41.0,152.0,24.2,,,,,,,,,,,,2.646937391304348,5.26921052631579,7.197756521739132,-1.9285459954233417,18.75,55.42572056365167,-1.9952869565217384,4299.0,21.0,11.0,92.35387731481482,65.97222222222221,67.42147792489655,-1.4492557026743356,20.14173076186197,58.44469265895749,00-0022803,00-0022803,47.0,358.0,7.0,4.0,4229.0,2162.0,27.83334421025058,3.0,17.470958459985855,1.820567594206704,15.0,20.0,1.0,0.0,0.0,5.0,6.784902483151338,0.0,239.96,16.0,0.1652958600261762,Eli Manning,Eli,E.Manning,Eli,,MAN473170,28953.0,MannEl00,1722.0,865.0,32004d41-4e47-3170-d4e5-66f2cfc951d8,1981-01-03,77.0,218.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w51tf8uedjftbr4qpaex",Mississippi,Southeastern Conference,2004.0,2019.0,NYG,ACT,ACT,Active,16.0,QB,,1.0,1.0,LAC,0.0,78.0,Eli Manning,MannEl00,NYG,37.0,QB,16.0,16.0,15.0,20.0,1.0,5.0,15.0,1.0,5.0,0.3,0.0,,2023-08-21,,,,,,,,,,,,,,00-0022803,0.0,0.0,6.784902483151338,0.0,239.96,239.96,16.0,Eli Manning,Eli,,MAN473170,28953.0,MannEl00,1722.0,865.0,5526.0,32004d41-4e47-3170-d4e5-66f2cfc951d8,1981-01-03,QB,QB,QB,QB,77.0,218.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w51tf8uedjftbr4qpaex",Mississippi,Southeastern Conference,2004.0,2019.0,NYG,ACT,ACT,Active,16.0,QB,,1.0,1.0,LAC,0.0,4827.0,NYG,Eli Manning,QB,1009.0,1009.0,1.0,171.6,159,0.5549295774647887,0.5227272727272727,QB,QB,2018,Eli Manning,14.946582474401142,239.14531959041827,14.756406221167152,236.10249953867444,16
2018.0,TB,2969939.0,J. Winston,8.0,66.2,28.6,485.0,65.6,37.8,10.8,0.0,5.4,69.7,-11.6,Jameis,Winston,Jameis Winston,https://a.espncdn.com/i/headshots/nfl/players/full/2969939.png,Buccaneers,True,378.0,5.0,1.0,18.0,4.8,60.0,16.1,WinsJa00,2.4,84.0,43.0,29.0,99.0,22.4,,,,,,,,,,,,2.8013740053050395,8.431475409836064,10.855305039787796,-2.423829629951733,20.37037037037037,54.84538722627455,1.5582228116710874,2992.0,19.0,14.0,90.17857142857144,64.55026455026454,62.38560002376005,2.1646645265044957,22.527064094539497,60.277794418840514,00-0031503,00-0031503,27.0,157.0,3.0,2.0,4086.0,895.0,46.536390217023694,0.0,8.386812761507935,1.6286221541811416,49.0,281.0,1.0,4.0,1.0,19.0,13.511506807551449,0.0,195.78,11.0,0.1773273191674365,Jameis Winston,Jameis,J.Winston,Jameis,,WIN623708,42344.0,WinsJa00,9434.0,3849.0,32005749-4e62-3708-9650-e59a3f7bea83,1994-01-06,76.0,231.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vwikoroqsyf8iemlrohb",Florida State,Atlantic Coast Conference,2015.0,2025.0,NYG,ACT,ACT,Inactive/3rd QB,11.0,QB,A,1.0,1.0,TB,0.0,2418.0,Jameis Winston,WinsJa00,TB,24.0,QB,11.0,9.0,49.0,281.0,1.0,19.0,147.0,3.0,134.0,2.7,1.0,49.0,2023-08-21,,,,,,,,,,,,,,00-0031503,4.0,1.0,13.511506807551449,0.0,195.78,195.78,11.0,Jameis Winston,Jameis,,WIN623708,42344.0,WinsJa00,9434.0,3849.0,2969939.0,32005749-4e62-3708-9650-e59a3f7bea83,1994-01-06,QB,QB,QB,QB,76.0,231.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vwikoroqsyf8iemlrohb",Florida State,Atlantic Coast Conference,2015.0,2025.0,NYG,ACT,ACT,Inactive/3rd QB,11.0,QB,A,1.0,1.0,TB,0.0,6355.0,TB,Jameis Winston,QB,688.0,1085.0,0.6341013824884792,166.6,150,0.5802816901408451,0.5454545454545454,QB,QB,2018,Jameis Winston,16.245405446476834,259.92648714362934,14.890732924298376,238.251726788774,11
2018.0,LAR,3046779.0,J. Goff,10.0,63.6,25.2,665.0,79.9,60.8,0.6,0.0,4.4,63.1,-14.0,Jared,Goff,Jared Goff,https://a.espncdn.com/i/headshots/nfl/players/full/3046779.png,Rams,True,561.0,29.0,2.0,13.0,2.5,93.0,17.5,GoffJa00,2.6,151.0,66.0,34.0,133.0,21.7,,,,,,,,,,,,2.9496153846153845,6.95521978021978,8.809087656529517,-1.853867876309737,13.19073083778966,62.73138369269404,0.0899463327370303,4688.0,32.0,12.0,101.07323232323232,64.88413547237076,64.66970227512658,0.2144331972441762,21.90746624402537,62.73138369269404,00-0033106,00-0033106,33.0,223.0,9.0,4.0,4865.0,2126.0,115.75023145140024,3.0,16.079778955387322,2.3990253050882098,43.0,108.0,2.0,2.0,0.0,9.0,-9.530824036037204,0.0,312.32,16.0,0.1837933266639204,Jared Goff,Jared,J.Goff,Jared,,GOF219636,43290.0,GoffJa00,10635.0,4714.0,3200474f-4621-9636-7354-d2eb6365d257,1994-10-14,76.0,217.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yggfwr4ak4po9byj0qor",California,Pacific Twelve Conference,2016.0,2025.0,DET,ACT,ACT,Active,10.0,QB,A,1.0,1.0,LA,0.0,3411.0,Jared Goff,GoffJa00,LA,24.0,QB,16.0,16.0,43.0,108.0,2.0,9.0,103.0,2.4,5.0,0.1,0.0,,2023-08-21,,,,,,,,,,,,,,00-0033106,2.0,0.0,-9.530824036037204,0.0,312.32,312.32,16.0,Jared Goff,Jared,,GOF219636,43290.0,GoffJa00,10635.0,4714.0,3046779.0,3200474f-4621-9636-7354-d2eb6365d257,1994-10-14,QB,QB,QB,QB,76.0,217.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yggfwr4ak4po9byj0qor",California,Pacific Twelve Conference,2016.0,2025.0,DET,ACT,ACT,Active,10.0,QB,A,1.0,1.0,LA,0.0,3481.0,LA,Jared Goff,QB,1064.0,1079.0,0.9860982391102872,111.6,102,0.7154929577464788,0.6818181818181819,QB,QB,2018,Jared Goff,13.474984288835634,215.5997486213701,16.546519647201862,264.7443143552298,16
2018.0,BAL,11252.0,J. Flacco,18.0,54.8,7.9,441.0,43.4,30.1,2.9,0.0,4.6,56.3,-5.8,Joe,Flacco,Joe Flacco,https://a.espncdn.com/i/headshots/nfl/players/full/11252.png,Ravens,True,379.0,9.0,3.0,22.0,6.0,65.0,17.7,FlacJo00,2.3,116.0,47.0,22.0,85.0,21.3,,,,,,,,,,,,2.7133590425531917,5.927844827586207,8.402906666666667,-2.4750618390804595,16.886543535620053,50.55363191700474,-0.3730933333333333,2465.0,12.0,6.0,84.1523746701847,61.21372031662269,63.92292397674816,-2.709203660125468,21.218163652043486,58.491531865732505,00-0026158,00-0026158,16.0,79.0,2.0,1.0,3237.0,1015.0,19.17978335528972,0.0,7.041391667420812,0.7559634167437849,19.0,45.0,0.0,1.0,0.0,10.0,0.1747558446950279,0.0,137.1,9.0,0.1605988192296879,Joe Flacco,Joe,J.Flacco,Joe,,FLA009602,33099.0,FlacJo00,4332.0,1383.0,3200464c-4100-9602-96e8-665718e215c0,1985-01-16,78.0,245.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vbqptn8emdlbeaz1kvmx",Delaware; Pittsburgh,Colonial Athletic Association,2008.0,2025.0,CLE,ACT,ACT,Active,18.0,QB,A,1.0,18.0,BAL,0.0,358.0,Joe Flacco,FlacJo00,BAL,33.0,QB,9.0,9.0,19.0,45.0,0.0,10.0,36.0,1.9,9.0,0.5,0.0,,2023-08-21,,,,,,,,,,,,,,00-0026158,1.0,0.0,0.1747558446950279,0.0,137.1,137.1,9.0,Joe Flacco,Joe,,FLA009602,33099.0,FlacJo00,4332.0,1383.0,11252.0,3200464c-4100-9602-96e8-665718e215c0,1985-01-16,QB,QB,QB,QB,78.0,245.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vbqptn8emdlbeaz1kvmx",Delaware; Pittsburgh,Colonial Athletic Association,2008.0,2025.0,CLE,ACT,ACT,Active,18.0,QB,A,1.0,18.0,BAL,0.0,510.0,BAL,Joe Flacco,QB,641.0,1140.0,0.5622807017543859,246.0,231,0.352112676056338,0.3181818181818182,QB,QB,2018,Joe Flacco,12.937032417349744,206.99251867759588,13.439813207649223,215.0370113223876,9
2018.0,MIN,14880.0,K. Cousins,14.0,59.5,16.8,718.0,71.8,57.3,-5.1,0.0,2.2,58.2,-17.5,Kirk,Cousins,Kirk Cousins,https://a.espncdn.com/i/headshots/nfl/players/full/14880.png,Vikings,True,606.0,17.0,3.0,25.0,4.3,68.0,11.6,CousKi00,2.5,143.0,97.0,39.0,176.0,26.5,,,,,,,,,,,,2.73712271973466,5.563905882352941,7.435688225538974,-1.871782343186033,12.871287128712872,62.87184823114396,-1.1911774461028193,4298.0,30.0,10.0,99.70434543454346,70.13201320132013,65.17666907575314,4.955344125566995,20.94533058528548,62.87184823114396,00-0029604,00-0029604,40.0,262.0,5.0,5.0,4396.0,1947.0,-12.061679241282334,3.0,16.573498786879597,1.5165524597091962,44.0,123.0,1.0,5.0,2.0,12.0,-22.557017916056797,0.0,282.12,16.0,0.1884928296560631,Kirk Cousins,Kirk,K.Cousins,Kirk,,COU709400,38632.0,CousKi00,7102.0,1443.0,3200434f-5570-9400-e1ae-f835abb5963e,1988-08-19,75.0,205.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmdqr7gju0dciapvdjcv",Michigan State,Big Ten Conference,2012.0,2025.0,ATL,ACT,ACT,Active,14.0,QB,A,4.0,102.0,WAS,0.0,1324.0,Kirk Cousins,CousKi00,MIN,30.0,QB,16.0,16.0,44.0,123.0,1.0,12.0,105.0,2.4,18.0,0.4,1.0,44.0,2023-08-21,,,,,,,,,,,,,,00-0029604,5.0,2.0,-22.557017916056797,0.0,282.12,283.12,16.0,Kirk Cousins,Kirk,,COU709400,38632.0,CousKi00,7102.0,1443.0,14880.0,3200434f-5570-9400-e1ae-f835abb5963e,1988-08-19,QB,QB,,,75.0,205.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmdqr7gju0dciapvdjcv",Michigan State,Big Ten Conference,2012.0,2025.0,ATL,ACT,ACT,Active,14.0,QB,A,4.0,102.0,WAS,0.0,4177.0,MIN,Kirk Cousins,QB,1051.0,1051.0,1.0,81.0,73,0.7971830985915493,0.8409090909090909,QB,QB,2018,Kirk Cousins,16.259301469363294,260.1488235098127,17.36471111828683,277.8353778925893,16
2018.0,TEN,2576980.0,M. Mariota,19.5,53.2,0.8,471.0,42.2,14.6,6.7,0.0,4.8,50.6,-16.1,Marcus,Mariota,Marcus Mariota,https://a.espncdn.com/i/headshots/nfl/players/full/2576980.png,Titans,True,331.0,12.0,0.0,15.0,4.7,53.0,16.6,MariMa01,2.4,108.0,59.0,14.0,115.0,28.3,,,,,,,,,,,,2.683184290030212,5.249254385964912,7.475438066465257,-2.2261836805003448,12.084592145015106,51.0525689853116,-1.3281873111782478,2528.0,11.0,8.0,92.31495468277949,68.8821752265861,68.73386596354834,0.1483092630377598,19.817302097459542,55.559734520604025,00-0032268,00-0032268,42.0,243.0,5.0,1.0,2516.0,1266.0,9.161828941137632,0.0,15.999835635316682,1.5687221757991878,64.0,357.0,2.0,3.0,1.0,26.0,9.620992577576544,0.0,174.92000000000002,14.0,0.1683670539593821,Marcus Mariota,Marcus,M.Mariota,Marcus,,MAR186347,42345.0,MariMa01,9435.0,3850.0,32004d41-5218-6347-2b09-64276fa61f68,1993-10-30,76.0,222.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9ribxqudeehvmjlw0va",Oregon,Pacific Twelve Conference,2015.0,2025.0,WAS,ACT,ACT,Active,11.0,QB,A,1.0,2.0,TEN,0.0,2960.0,Marcus Mariota,MariMa01,TEN,25.0,QB,14.0,13.0,64.0,357.0,2.0,26.0,252.0,3.9,105.0,1.6,7.0,9.1,2023-08-21,,,,,,,,,,,,,,00-0032268,3.0,1.0,9.620992577576544,0.0,174.92000000000002,175.92000000000002,14.0,Marcus Mariota,Marcus,,MAR186347,42345.0,MariMa01,9435.0,3850.0,2576980.0,32004d41-5218-6347-2b09-64276fa61f68,1993-10-30,QB,QB,,,76.0,222.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9ribxqudeehvmjlw0va",Oregon,Pacific Twelve Conference,2015.0,2025.0,WAS,ACT,ACT,Active,11.0,QB,A,1.0,2.0,TEN,0.0,6573.0,TEN,Marcus Mariota,QB,775.0,959.0,0.808133472367049,141.4,134,0.6253521126760564,0.5681818181818181,QB,QB,2018,Marcus Mariota,16.255529788949747,260.088476623196,16.004545510451756,256.0727281672281,14
2018.0,ATL,11237.0,M. Ryan,9.0,65.7,39.7,722.0,92.9,60.2,7.4,0.0,4.9,68.5,-20.4,Matt,Ryan,Matt Ryan,https://a.espncdn.com/i/headshots/nfl/players/full/11237.png,Falcons,True,608.0,18.0,1.0,36.0,6.1,79.0,13.4,RyanMa00,2.3,201.0,53.0,48.0,143.0,21.4,,,,,,,,,,,,2.6803855024711694,6.547085308056872,8.50196046128501,-1.954875153228139,16.776315789473685,54.893239110112646,-0.5458154859967052,4924.0,35.0,8.0,107.37390350877192,69.4078947368421,64.73715826715832,4.670736469683774,20.90173065345877,59.291903325833616,00-0026143,00-0026143,42.0,296.0,9.0,5.0,5201.0,2133.0,122.4606328052705,2.0,15.39399463072155,2.610795982103712,33.0,125.0,3.0,0.0,0.0,15.0,5.74905038392791,0.0,353.96000000000004,16.0,0.2115173761739047,Matt Ryan,Matt,M.Ryan,Matt,,RYA238179,33084.0,RyanMa00,4317.0,823.0,32005259-4123-8179-1aae-5603693aba86,1985-05-17,76.0,220.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s6zam4ekrrnonsck6vak",Boston College,Atlantic Coast Conference,2008.0,2022.0,IND,ACT,RET,R/Retired,15.0,QB,A,1.0,3.0,ATL,0.0,340.0,Matt Ryan,RyanMa00,ATL,33.0,QB,16.0,16.0,33.0,125.0,3.0,15.0,113.0,3.4,12.0,0.4,3.0,11.0,2023-08-21,,,,,,,,,,,,,,00-0026143,0.0,0.0,5.74905038392791,0.0,353.96000000000004,354.96000000000004,16.0,Matt Ryan,Matt,,RYA238179,33084.0,RyanMa00,4317.0,823.0,11237.0,32005259-4123-8179-1aae-5603693aba86,1985-05-17,QB,QB,QB,QB,76.0,220.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s6zam4ekrrnonsck6vak",Boston College,Atlantic Coast Conference,2008.0,2022.0,IND,ACT,RET,R/Retired,15.0,QB,A,1.0,3.0,ATL,0.0,303.0,ATL,Matt Ryan,QB,1048.0,1048.0,1.0,102.2,94,0.7380281690140845,0.7272727272727273,QB,QB,2018,Matt Ryan,16.731499168339838,267.7039866934374,16.735595706675394,267.7695313068063,16
2018.0,DET,12483.0,M. Stafford,22.0,51.3,-2.8,647.0,49.2,25.8,4.2,0.0,4.2,48.4,-15.0,Matthew,Stafford,Matthew Stafford,https://a.espncdn.com/i/headshots/nfl/players/full/12483.png,Lions,True,555.0,15.0,1.0,29.0,5.4,94.0,17.4,StafMa00,2.3,165.0,56.0,34.0,130.0,21.4,,,,,,,,,,,,2.636787003610108,4.701362397820164,7.003182640144667,-2.301820242324503,16.036036036036037,53.40323960210653,-1.967884267631103,3777.0,21.0,11.0,89.89864864864866,66.12612612612612,65.79165145184274,0.3344746742833848,20.21148498272432,58.42302628245134,00-0026498,00-0026498,40.0,255.0,5.0,3.0,3836.0,2030.0,10.256432385859132,0.0,16.6750375017898,1.354659786398122,25.0,71.0,0.0,1.0,1.0,8.0,-7.474139096347597,0.0,212.18,16.0,0.159634656474766,Matthew Stafford,Matthew,M.Stafford,Matthew,,STA134157,34452.0,StafMa00,4924.0,1060.0,32005354-4113-4157-19b1-37e6835d09b9,1988-02-07,75.0,214.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/svxl2pk2cuqf26zrhii4",Georgia,Southeastern Conference,2009.0,2025.0,LA,ACT,ACT,Active,17.0,QB,A,1.0,1.0,DET,0.0,458.0,Matthew Stafford,StafMa00,DET,30.0,QB,16.0,16.0,25.0,71.0,0.0,8.0,69.0,2.8,2.0,0.1,0.0,,2023-08-21,,,,,,,,,,,,,,00-0026498,1.0,1.0,-7.474139096347597,0.0,212.18,212.18,16.0,Matthew Stafford,Matthew,,STA134157,34452.0,StafMa00,4924.0,1060.0,12483.0,32005354-4113-4157-19b1-37e6835d09b9,1988-02-07,QB,QB,QB,QB,75.0,214.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/svxl2pk2cuqf26zrhii4",Georgia,Southeastern Conference,2009.0,2025.0,LA,ACT,ACT,Active,17.0,QB,A,1.0,1.0,DET,0.0,2223.0,DET,Matthew Stafford,QB,1052.0,1057.0,0.9952696310312203,91.4,85,0.7633802816901408,0.7954545454545454,QB,QB,2018,Matthew Stafford,16.55883847157247,264.94141554515954,17.079408223608137,273.2705315777302,16
2018.0,PHI,14877.0,N. Foles,,65.4,11.8,230.0,31.7,25.4,2.7,0.0,0.9,67.4,-2.7,Nick,Foles,Nick Foles,https://a.espncdn.com/i/headshots/nfl/players/full/14877.png,Eagles,False,195.0,3.0,2.0,8.0,4.2,20.0,10.5,FoleNi00,2.4,38.0,19.0,16.0,44.0,21.4,,,,,,,,,,,,2.6806217616580312,4.6466666666666665,6.655181347150259,-2.008514680483593,14.871794871794872,55.58309095399427,-2.500259067357513,1413.0,7.0,4.0,95.9508547008547,72.3076923076923,67.13969996342293,5.167992344269379,19.64574739309305,56.88527489605724,00-0029567,00-0029567,9.0,47.0,4.0,2.0,1320.0,717.0,17.170552850342474,0.0,5.968268846074195,0.7082049430842712,9.0,17.0,0.0,0.0,0.0,6.0,8.28208454878768,0.0,75.72,5.0,0.1520412207689258,Nick Foles,Nick,N.Foles,Nick,,FOL058566,38618.0,FoleNi00,7089.0,773.0,3200464f-4c05-8566-67a5-109ec305cdd5,1989-01-20,78.0,243.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dxuz2ir773wylutxo7zs",Arizona; Michigan State,Pacific Twelve Conference,2012.0,2022.0,IND,ACT,CUT,Active,11.0,QB,A,3.0,88.0,PHI,0.0,1293.0,Nick Foles,FoleNi00,PHI,29.0,QB,5.0,5.0,9.0,17.0,0.0,6.0,8.0,0.9,9.0,1.0,0.0,,2023-08-21,,,,,,,,,,,,,,00-0029567,0.0,0.0,8.28208454878768,0.0,75.72,76.72,5.0,Nick Foles,Nick,,FOL058566,38618.0,FoleNi00,7089.0,773.0,14877.0,3200464f-4c05-8566-67a5-109ec305cdd5,1989-01-20,QB,QB,,,78.0,243.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dxuz2ir773wylutxo7zs",Arizona; Michigan State,Pacific Twelve Conference,2012.0,2022.0,IND,ACT,CUT,Active,11.0,QB,A,3.0,88.0,PHI,0.0,5399.0,PHI,Nick Foles,QB,357.0,1084.0,0.3293357933579335,268.3,255,0.2845070422535211,0.2045454545454545,QB,QB,2018,Nick Foles,,,11.913504029751822,190.61606447602915,5
2018.0,LAC,5529.0,P. Rivers,7.0,67.8,33.9,595.0,79.1,65.8,-0.9,0.0,1.3,69.1,-12.8,Philip,Rivers,Philip Rivers,https://a.espncdn.com/i/headshots/nfl/players/full/5529.png,Chargers,True,508.0,13.0,0.0,23.0,4.6,64.0,12.9,RivePh00,2.4,151.0,45.0,46.0,123.0,22.6,,,,,,,,,,,,2.617966535433071,6.257319884726225,7.905925196850394,-1.64860531212417,15.748031496062993,55.34068033553617,-1.1413188976377953,4308.0,32.0,12.0,105.495406824147,68.30708661417323,65.79071116875711,2.5163754454161165,20.20858031757296,57.14835518192978,00-0022942,00-0022942,32.0,204.0,1.0,1.0,3948.0,2119.0,137.72665280236802,5.0,19.299801486535493,2.67092845785958,18.0,7.0,0.0,1.0,0.0,1.0,-14.580907153040528,0.0,285.02,16.0,0.1839384591556203,Philip Rivers,Philip,P.Rivers,Philip,,RIV651634,28956.0,RivePh00,1725.0,473.0,32005249-5665-1634-a192-77c9c8e6262e,1981-12-08,77.0,228.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/voakyrtj34sghkwxaxxf",N.C. State,Atlantic Coast Conference,2004.0,2020.0,IND,ACT,ACT,Active,17.0,QB,,1.0,4.0,NYG,0.0,102.0,Philip Rivers,RivePh00,LAC,37.0,QB,16.0,16.0,18.0,7.0,0.0,1.0,1.0,0.1,6.0,0.3,0.0,,2023-08-21,,,,,,,,,,,,,,00-0022942,1.0,0.0,-14.580907153040528,0.0,285.02,285.02,16.0,Philip Rivers,Philip,,RIV651634,28956.0,RivePh00,1725.0,473.0,5529.0,32005249-5665-1634-a192-77c9c8e6262e,1981-12-08,QB,QB,QB,QB,77.0,228.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/voakyrtj34sghkwxaxxf",N.C. State,Atlantic Coast Conference,2004.0,2020.0,IND,ACT,ACT,Active,17.0,QB,,1.0,4.0,NYG,0.0,3642.0,LAC,Philip Rivers,QB,964.0,971.0,0.9927909371781668,103.2,95,0.7352112676056338,0.7045454545454546,QB,QB,2018,Philip Rivers,15.80103728631856,252.81659658109697,16.706860484808338,267.3097677569334,16
2018.0,SEA,14881.0,R. Wilson,11.0,63.3,21.1,571.0,69.0,32.0,11.0,0.0,2.6,62.8,-23.5,Russell,Wilson,Russell Wilson,https://a.espncdn.com/i/headshots/nfl/players/full/14881.png,Seahawks,True,427.0,24.0,8.0,18.0,4.6,61.0,15.4,WilsRu00,2.5,145.0,82.0,31.0,164.0,32.3,,,,,,,,,,,,3.016260143198091,7.334749999999999,9.242511961722489,-1.907761961722488,14.285714285714285,54.39899723340496,0.027200956937799,3448.0,35.0,7.0,110.86553473848556,65.57377049180327,61.52743051478539,4.046339977017887,22.51102634239591,64.5129831894325,00-0029263,00-0029263,51.0,355.0,7.0,2.0,3833.0,1385.0,63.47602963982203,1.0,14.787566784626309,2.955048833572139,67.0,376.0,0.0,3.0,0.0,23.0,15.946136747907294,0.0,298.42,16.0,0.2078266422344383,Russell Wilson,Russell,R.Wilson,Russell,,WIL777781,38605.0,WilsRu00,7077.0,1569.0,32005749-4c77-7781-795c-94c753706d1d,1988-11-29,71.0,206.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vkstxj0evgkjiycu4glc",Wisconsin; N.C. State,Big Ten Conference,2012.0,2025.0,NYG,ACT,ACT,Active,14.0,QB,A,3.0,75.0,SEA,0.0,1201.0,Russell Wilson,WilsRu00,SEA,30.0,QB,16.0,16.0,67.0,376.0,0.0,23.0,305.0,4.6,71.0,1.1,3.0,22.3,2023-08-21,,,,,,,,,,,,,,00-0029263,3.0,0.0,15.946136747907294,0.0,298.42,299.42,16.0,Russell Wilson,Russell,,WIL777781,38605.0,WilsRu00,7077.0,1569.0,14881.0,32005749-4c77-7781-795c-94c753706d1d,1988-11-29,QB,QB,QB,QB,71.0,206.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vkstxj0evgkjiycu4glc",Wisconsin; N.C. State,Big Ten Conference,2012.0,2025.0,NYG,ACT,ACT,Active,14.0,QB,A,3.0,75.0,SEA,0.0,5879.0,SEA,Russell Wilson,QB,1069.0,1069.0,1.0,49.4,46,0.8732394366197183,0.931818181818182,QB,QB,2018,Russell Wilson,16.26232444095574,260.19719105529185,18.299851928223173,292.7976308515708,16
