Rk,Player,Tm,FantPos,Age,Games_G,Games_GS,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Fumbles_Fmb,Fumbles_FL,Scoring_TD,Scoring_2PM,Scoring_2PP,Fantasy_FantPt,Fantasy_PPR,Fantasy_DKPt,Fantasy_FDPt,Fantasy_VBD,Fantasy_PosRank,Fantasy_OvRank,Player_fixed,player_clean,POS,POS_group,team,year,PPR_rank_year,ppr_percentile_overall,ppr_percentile_pos
410,Jeff Wilson,MIA,RB,29,9,0,0,0,0,0,0,16,57,3.56,0,3,3,19,6.33,0,0,0,0,,,8,10.6,10.6,9.1,,109,,Jeff Wilson,jeff wilson,RB,RB,MIA,2024,426.0,0.14658634538152615,0.7931726907630522
411,Jacob Cowing,SFO,WR,23,15,0,0,0,0,0,0,1,7,7.0,0,6,4,80,20.0,0,2,1,0,,,7,10.7,11.7,8.7,,165,,Jacob Cowing,jacob cowing,WR,WR,SFO,2024,424.0,0.1506024096385542,0.6626262626262627
412,River Cracraft,MIA,WR,30,8,0,0,0,0,0,0,0,0,,0,9,7,66,9.43,0,0,0,0,,,7,13.6,13.6,10.1,,166,,River Cracraft,river cracraft,WR,WR,MIA,2024,403.0,0.19277108433734935,0.6767676767676767
413,Clyde Edwards-Helaire,NOR,RB,25,2,0,0,0,0,0,0,13,46,3.54,0,5,3,24,8.0,0,0,0,0,,,7,10.0,10.0,8.5,,111,,Clyde Edwards-Helaire,clyde edwards-helaire,RB,RB,NOR,2024,429.0,0.1405622489959839,0.7911646586345382
414,Luke Farrell,JAX,TE,27,17,8,0,0,0,0,0,0,0,,0,17,12,67,5.58,0,0,0,0,,,7,18.7,18.7,12.7,,80,,Luke Farrell,luke farrell,TE,TE,JAX,2024,366.0,0.26706827309236947,0.8626262626262626
415,Eric Gray,NYG,RB,25,17,0,0,0,0,0,0,14,31,2.21,0,11,10,82,8.2,0,3,2,0,,,7,17.3,19.3,12.3,,110,,Eric Gray,eric gray,RB,RB,NYG,2024,374.0,0.25100401606425704,0.8032128514056225
416,Hayden Hurst,LAC,TE,31,9,2,0,0,0,0,0,0,0,,0,13,8,73,9.13,0,0,0,0,,,7,15.3,15.3,11.3,,79,,Hayden Hurst,hayden hurst,TE,TE,LAC,2024,385.0,0.22891566265060237,0.8484848484848485
417,E.J. Jenkins,PHI,TE,26,8,0,0,0,0,0,0,0,0,,0,2,1,7,7.0,1,0,0,1,,,7,7.7,7.7,7.2,,81,,E.J. Jenkins,ej jenkins,TE,TE,PHI,2024,443.0,0.1124497991967871,0.8101010101010101
418,Scott Miller,PIT,WR,27,13,1,0,0,0,0,0,0,0,,0,9,5,69,13.8,0,0,0,0,,,7,11.9,11.9,9.4,,163,,Scott Miller,scott miller,WR,WR,PIT,2024,415.0,0.1686746987951807,0.6686868686868687
419,Brandon Powell,MIN,WR,29,17,1,0,0,0,0,0,0,0,,0,10,7,71,10.14,0,1,0,0,,,7,14.1,14.1,10.6,,162,,Brandon Powell,brandon powell,WR,WR,MIN,2024,398.0,0.20281124497991965,0.6808080808080808
420,Ben Skowronek,PIT,WR,27,10,1,0,0,0,0,0,0,0,,0,5,5,69,13.8,0,0,0,0,,,7,11.9,11.9,9.4,,164,,Ben Skowronek,ben skowronek,WR,WR,PIT,2024,415.0,0.1686746987951807,0.6686868686868687
421,Michael Woods II,CLE,WR,24,5,2,0,0,0,0,0,0,0,,0,17,7,65,9.29,0,0,0,0,,,7,13.5,13.5,10.0,,167,,Michael Woods II,michael woods ii,WR,WR,CLE,2024,405.0,0.1887550200803213,0.6727272727272727
422,Bailey Zappe,CLE,QB,25,1,1,16,31,170,1,2,2,2,1.0,0,0,0,0,,0,0,0,0,,,7,7.0,9.0,9.0,,63,,Bailey Zappe,bailey zappe,QB,QB,CLE,2024,449.0,0.10040160642570284,0.8752515090543259
423,Brandon Allen,SFO,QB,32,3,1,17,30,199,1,2,3,4,1.33,0,0,0,0,,0,2,1,0,,,6,6.4,9.4,8.4,,64,,Brandon Allen,brandon allen,QB,QB,SFO,2024,455.0,0.08835341365461846,0.8732394366197183
424,Tyler Badie,DEN,RB,24,3,0,0,0,0,0,0,11,86,7.82,0,3,3,-2,-0.67,0,1,1,0,,,6,9.4,10.4,7.9,,112,,Tyler Badie,tyler badie,RB,RB,DEN,2024,434.0,0.1305220883534136,0.7891566265060241
425,John Bates,WAS,TE,27,17,6,0,0,0,0,0,0,0,,0,13,8,84,10.5,0,1,1,0,,,6,14.4,15.4,10.4,,82,,John Bates,john bates,TE,TE,WAS,2024,393.0,0.21285140562248994,0.8444444444444444
426,Odell Beckham Jr.,MIA,WR,32,9,0,0,0,0,0,0,0,0,,0,18,9,55,6.11,0,0,0,0,,,6,14.5,14.5,10.0,,171,,Odell Beckham Jr.,odell beckham jr,WR,WR,MIA,2024,392.0,0.21485943775100402,0.6888888888888889
427,Jalin Hyatt,NYG,WR,23,16,3,0,0,0,0,0,0,0,,0,19,8,62,7.75,0,0,0,0,,,6,14.2,14.2,10.2,,168,,Jalin Hyatt,jalin hyatt,WR,WR,NYG,2024,396.0,0.2068273092369478,0.6848484848484848
428,Hunter Long,LAR,TE,26,17,2,0,0,0,0,0,0,0,,0,9,7,60,8.57,0,0,0,0,,,6,13.0,13.0,9.5,,83,,Hunter Long,hunter long,TE,TE,LAR,2024,411.0,0.17670682730923692,0.8363636363636364
429,Keaton Mitchell,BAL,RB,22,5,0,0,0,0,0,0,15,30,2.0,0,1,1,28,28.0,0,0,0,0,,,6,6.8,6.8,6.3,,114,,Keaton Mitchell,keaton mitchell,RB,RB,BAL,2024,451.0,0.09638554216867468,0.7811244979919678
430,Kene Nwangwu,NYJ,RB,26,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,1,,,6,6.0,6.0,6.0,,113,,Kene Nwangwu,kene nwangwu,RB,RB,NYJ,2024,461.0,0.07630522088353409,0.7751004016064257
431,Laviska Shenault Jr.,2TM,WR,26,12,2,0,0,0,0,0,1,1,1.0,0,5,5,36,7.2,0,2,2,1,,,6,10.7,12.7,8.2,,170,,Laviska Shenault Jr.,laviska shenault jr,WR,WR,2TM,2024,424.0,0.1506024096385542,0.6626262626262627
432,Ihmir Smith-Marsette,NYG,WR,25,15,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,0,1,,,6,6.0,6.0,6.0,,169,,Ihmir Smith-Marsette,ihmir smith-marsette,WR,WR,NYG,2024,461.0,0.07630522088353409,0.6303030303030304
433,Mike Boone,CAR,RB,29,6,0,0,0,0,0,0,13,51,3.92,0,3,1,-2,-2.0,0,0,0,0,,,5,5.9,5.9,5.4,,116,,Mike Boone,mike boone,RB,RB,CAR,2024,464.0,0.07028112449799195,0.7730923694779117
434,Jonathon Brooks,CAR,RB,21,3,1,0,0,0,0,0,9,22,2.44,0,3,3,23,7.67,0,0,0,0,,,5,7.5,7.5,6.0,,117,,Jonathon Brooks,jonathon brooks,RB,RB,CAR,2024,444.0,0.11044176706827313,0.7831325301204819
435,Pharaoh Brown,SEA,TE,30,15,7,0,0,0,0,0,0,0,,0,12,8,65,8.13,0,1,1,0,,,5,12.5,13.5,8.5,,87,,Pharaoh Brown,pharaoh brown,TE,TE,SEA,2024,413.0,0.17269076305220887,0.8343434343434344
436,DeAndre Carter,CHI,WR,31,13,0,0,0,0,0,0,0,0,,0,14,9,72,8.0,0,1,1,0,,,5,14.2,15.2,9.7,,172,,DeAndre Carter,deandre carter,WR,WR,CHI,2024,396.0,0.2068273092369478,0.6848484848484848
437,Peyton Hendershot,KAN,TE,25,7,1,0,0,0,0,0,0,0,,0,5,5,51,10.2,0,0,0,0,,,5,10.1,10.1,7.6,,85,,Peyton Hendershot,peyton hendershot,TE,TE,KAN,2024,428.0,0.142570281124498,0.8222222222222222
438,Charlie Jones,CIN,WR,26,8,0,0,0,0,0,0,0,0,,0,1,1,5,5.0,0,2,1,1,,,5,5.5,6.5,5.0,,175,,Charlie Jones,charlie jones,WR,WR,CIN,2024,466.0,0.0662650602409639,0.6242424242424243
439,Luke Musgrave,GNB,TE,24,7,3,0,0,0,0,0,0,0,,0,10,7,45,6.43,0,0,0,0,,,5,11.5,11.5,8.0,,88,,Luke Musgrave,luke musgrave,TE,TE,GNB,2024,421.0,0.15662650602409633,0.8262626262626263
440,Nikko Remigio,KAN,WR,25,5,1,0,0,0,0,0,0,0,,0,6,2,48,24.0,0,1,0,0,,,5,6.8,6.8,5.8,,173,,Nikko Remigio,nikko remigio,WR,WR,KAN,2024,451.0,0.09638554216867468,0.6424242424242423
441,Durham Smythe,MIA,TE,29,17,4,0,0,0,0,0,0,0,,0,17,9,53,5.89,0,0,0,0,,,5,14.3,14.3,9.8,,84,,Durham Smythe,durham smythe,TE,TE,MIA,2024,395.0,0.2088353413654619,0.8424242424242424
442,Tyquan Thornton,NWE,WR,24,6,1,0,0,0,0,0,0,0,,0,8,4,47,11.75,0,0,0,0,,,5,8.7,8.7,6.7,,174,,Tyquan Thornton,tyquan thornton,WR,WR,NWE,2024,436.0,0.12650602409638556,0.6525252525252525
443,Sione Vaki,DET,RB,23,16,0,0,0,0,0,0,6,14,2.33,0,3,3,37,12.33,0,0,0,0,,,5,8.1,8.1,6.6,,115,,Sione Vaki,sione vaki,RB,RB,DET,2024,438.0,0.1224899598393574,0.7871485943775101
444,Carson Wentz,KAN,QB,32,3,1,12,19,118,0,0,3,0,0.0,0,0,0,0,,0,0,0,0,,,5,4.7,4.7,4.7,,65,,Carson Wentz,carson wentz,QB,QB,KAN,2024,471.0,0.05622489959839361,0.8712273641851107
445,Charlie Woerner,ATL,TE,27,16,5,0,0,0,0,0,0,0,,0,12,7,46,6.57,0,0,0,0,,,5,11.6,11.6,8.1,,86,,Charlie Woerner,charlie woerner,TE,TE,ATL,2024,419.0,0.1606425702811245,0.8303030303030303
446,Davis Allen,LAR,TE,23,15,5,0,0,0,0,0,0,0,,0,13,6,39,6.5,0,0,0,0,,,4,9.9,9.9,6.9,,90,,Davis Allen,davis allen,TE,TE,LAR,2024,430.0,0.13855421686746983,0.8202020202020202
447,Treylon Burks,TEN,WR,24,5,2,0,0,0,0,0,2,1,0.5,0,8,4,34,8.5,0,0,0,0,,,4,7.5,7.5,5.5,,182,,Treylon Burks,treylon burks,WR,WR,TEN,2024,444.0,0.11044176706827313,0.6505050505050505
448,Dan Chisena,CAR,WR,27,6,0,0,0,0,0,0,0,0,,0,4,3,37,12.33,0,0,0,0,,,4,6.7,6.7,5.2,,181,,Dan Chisena,dan chisena,WR,WR,CAR,2024,453.0,0.09236947791164662,0.6404040404040404
449,D'Wayne Eskridge,MIA,WR,27,6,0,0,0,0,0,0,0,0,,0,3,3,44,14.67,0,0,0,0,,,4,7.4,7.4,5.9,,176,,D'Wayne Eskridge,dwayne eskridge,WR,WR,MIA,2024,446.0,0.10642570281124497,0.6484848484848484
450,Gerald Everett,CHI,TE,30,17,4,0,0,0,0,0,0,0,,0,13,8,36,4.5,0,0,0,0,,,4,11.6,11.6,7.6,,93,,Gerald Everett,gerald everett,TE,TE,CHI,2024,419.0,0.1606425702811245,0.8303030303030303
451,Tucker Fisk,LAC,TE,25,9,5,0,0,0,0,0,0,0,,0,8,7,39,5.57,0,0,0,0,,,4,10.9,10.9,7.4,,91,,Tucker Fisk,tucker fisk,TE,TE,LAC,2024,423.0,0.15261044176706828,0.8242424242424242
452,Tim Jones,JAX,WR,26,17,0,0,0,0,0,0,0,0,,0,5,3,41,13.67,0,0,0,0,,,4,7.1,7.1,5.6,,179,,Tim Jones,tim jones,WR,WR,JAX,2024,447.0,0.10441767068273089,0.6464646464646464
453,Jacob Kibodi,CLE,RB,26,1,0,0,0,0,0,0,5,24,4.8,0,3,1,15,15.0,0,0,0,0,,,4,4.9,4.9,4.4,,119,,Jacob Kibodi,jacob kibodi,RB,RB,CLE,2024,470.0,0.05823293172690758,0.7710843373493976
454,Terrace Marshall Jr.,LVR,WR,24,7,1,0,0,0,0,0,0,0,,0,6,3,41,13.67,0,0,0,0,,,4,7.1,7.1,5.6,,180,,Terrace Marshall Jr.,terrace marshall jr,WR,WR,LVR,2024,447.0,0.10441767068273089,0.6464646464646464
455,Tip Reiman,ARI,TE,23,17,9,0,0,0,0,0,0,0,,0,7,6,37,6.17,0,0,0,0,,,4,9.7,9.7,6.7,,92,,Tip Reiman,tip reiman,TE,TE,ARI,2024,432.0,0.13453815261044177,0.8181818181818181
456,Ben Sims,GNB,TE,24,17,5,0,0,0,0,0,0,0,,0,5,4,42,10.5,0,0,0,0,,,4,8.2,8.2,6.2,,89,,Ben Sims,ben sims,TE,TE,GNB,2024,437.0,0.12449799196787148,0.8161616161616162
457,Xavier Smith,LAR,WR,27,15,0,0,0,0,0,0,4,36,9.0,0,2,2,6,3.0,0,0,0,0,,,4,6.2,6.2,5.2,,178,,Xavier Smith,xavier smith,WR,WR,LAR,2024,459.0,0.08032128514056225,0.6343434343434343
458,J.J. Taylor,HOU,RB,26,5,0,0,0,0,0,0,10,44,4.4,0,3,2,0,0.0,0,0,0,0,,,4,6.4,6.4,5.4,,118,,J.J. Taylor,jj taylor,RB,RB,HOU,2024,455.0,0.08835341365461846,0.7791164658634538
459,Cody White,SEA,WR,26,4,0,0,0,0,0,0,0,0,,0,3,2,44,22.0,0,0,0,0,,,4,6.4,6.4,5.4,,177,,Cody White,cody white,WR,WR,SEA,2024,455.0,0.08835341365461846,0.6363636363636364
460,Rasheen Ali,BAL,RB,23,6,0,0,0,0,0,0,10,31,3.1,0,2,0,0,,0,0,0,0,,,3,3.1,3.1,3.1,,124,,Rasheen Ali,rasheen ali,RB,RB,BAL,2024,485.0,0.028112449799196804,0.7590361445783133
461,Alex Bachman,LVR,WR,28,6,1,0,0,0,0,0,0,0,,0,3,3,31,10.33,0,0,0,0,,,3,6.1,6.1,4.6,,184,,Alex Bachman,alex bachman,WR,WR,LVR,2024,460.0,0.07831325301204817,0.6323232323232324
462,David Bell,CLE,WR,24,1,0,0,0,0,0,0,0,0,,0,3,3,27,9.0,0,0,0,0,,,3,5.7,5.7,4.2,,186,,David Bell,david bell,WR,WR,CLE,2024,465.0,0.06827309236947787,0.6262626262626263
463,Dalvin Cook,DAL,RB,29,2,0,0,0,0,0,0,8,20,2.5,0,1,1,10,10.0,0,0,0,0,,,3,4.0,4.0,3.5,,125,,Dalvin Cook,dalvin cook,RB,RB,DAL,2024,476.0,0.04618473895582331,0.7670682730923695
464,Britain Covey,PHI,WR,27,5,1,0,0,0,0,0,0,0,,0,8,7,34,4.86,0,0,0,0,,,3,10.4,10.4,6.9,,183,,Britain Covey,britain covey,WR,WR,PHI,2024,427.0,0.14457831325301207,0.6585858585858586
465,Greg Dulcich,2TM,TE,24,9,3,0,0,0,0,0,0,0,,0,12,5,28,5.6,0,0,0,0,,,3,7.8,7.8,5.3,,95,,Greg Dulcich,greg dulcich,TE,TE,2TM,2024,441.0,0.11646586345381527,0.8141414141414142
466,Cam Grandy,CIN,TE,24,8,6,0,0,0,0,0,0,0,,0,5,5,28,5.6,0,0,0,0,,,3,7.8,7.8,5.3,,96,,Cam Grandy,cam grandy,TE,TE,CIN,2024,441.0,0.11646586345381527,0.8141414141414142
467,Taylor Heinicke,LAC,QB,31,4,0,3,5,28,0,0,2,20,10.0,0,0,0,0,,0,0,0,0,,,3,3.1,3.1,3.1,,66,,Taylor Heinicke,taylor heinicke,QB,QB,LAC,2024,485.0,0.028112449799196804,0.869215291750503
468,Travis Homer,CHI,RB,26,10,0,0,0,0,0,0,6,23,3.83,0,3,3,11,3.67,0,0,0,0,,,3,6.4,6.4,4.9,,120,,Travis Homer,travis homer,RB,RB,CHI,2024,455.0,0.08835341365461846,0.7791164658634538
469,Hendon Hooker,DET,QB,26,3,0,6,9,62,0,0,5,2,0.4,0,0,0,0,,0,0,0,0,,,3,2.7,2.7,2.7,,67,,Hendon Hooker,hendon hooker,QB,QB,DET,2024,488.0,0.02208835341365467,0.8672032193158954
470,Jermar Jefferson,DET,RB,24,2,0,0,0,0,0,0,6,22,3.67,0,1,1,10,10.0,0,0,0,0,,,3,4.2,4.2,3.7,,122,,Jermar Jefferson,jermar jefferson,RB,RB,DET,2024,474.0,0.050200803212851364,0.7690763052208835
471,Terrell Jennings,NWE,RB,23,3,0,0,0,0,0,0,13,33,2.54,0,1,0,0,,0,0,0,0,,,3,3.3,3.3,3.3,,121,,Terrell Jennings,terrell jennings,RB,RB,NWE,2024,480.0,0.0381526104417671,0.7650602409638554
472,Will Mallory,IND,TE,25,10,0,0,0,0,0,0,0,0,,0,8,4,29,7.25,0,0,0,0,,,3,6.9,6.9,4.9,,94,,Will Mallory,will mallory,TE,TE,IND,2024,450.0,0.09839357429718876,0.8080808080808081
473,Jase McClellan,ATL,RB,22,2,0,0,0,0,0,0,13,32,2.46,0,0,0,0,,0,0,0,0,,,3,3.2,3.2,3.2,,123,,Jase McClellan,jase mcclellan,RB,RB,ATL,2024,483.0,0.032128514056224855,0.7610441767068273
474,Allen Robinson,DET,WR,31,12,0,0,0,0,0,0,0,0,,0,7,3,30,10.0,0,0,0,0,,,3,6.0,6.0,4.5,,185,,Allen Robinson,allen robinson,WR,WR,DET,2024,461.0,0.07630522088353409,0.6303030303030304
475,Deven Thompkins,CAR,WR,25,7,0,0,0,0,0,0,2,7,3.5,0,4,4,20,5.0,0,0,0,0,,,3,6.7,6.7,4.7,,187,,Deven Thompkins,deven thompkins,WR,WR,CAR,2024,453.0,0.09236947791164662,0.6404040404040404
476,Jaheim Bell,NWE,TE,23,15,0,0,0,0,0,0,0,0,,0,3,2,20,10.0,0,0,0,0,,,2,4.0,4.0,3.0,,99,,Jaheim Bell,jaheim bell,TE,TE,NWE,2024,476.0,0.04618473895582331,0.8020202020202021
477,Ronnie Bell,SFO,WR,24,9,0,0,0,0,0,0,0,0,,0,6,2,22,11.0,0,0,0,0,,,2,4.2,4.2,3.2,,189,,Ronnie Bell,ronnie bell,WR,WR,SFO,2024,474.0,0.050200803212851364,0.6161616161616161
478,Chris Blair,ATL,WR,27,4,0,0,0,0,0,0,0,0,,0,2,1,17,17.0,0,0,0,0,,,2,2.7,2.7,2.2,,193,,Chris Blair,chris blair,WR,WR,ATL,2024,488.0,0.02208835341365467,0.608080808080808
479,Tanner Conner,MIA,TE,26,8,1,0,0,0,0,0,0,0,,0,4,3,16,5.33,0,0,0,0,,,2,4.6,4.6,3.1,,100,,Tanner Conner,tanner conner,TE,TE,MIA,2024,472.0,0.054216867469879526,0.804040404040404
480,Malachi Corley,NYJ,WR,22,9,1,0,0,0,0,0,2,26,13.0,0,6,3,16,5.33,0,1,1,0,,,2,5.2,6.2,3.7,,190,,Malachi Corley,malachi corley,WR,WR,NYJ,2024,467.0,0.06425702811244982,0.6222222222222222
481,Anthony Gould,IND,WR,23,8,0,0,0,0,0,0,0,0,,0,1,1,23,23.0,0,0,0,0,,,2,3.3,3.3,2.8,,188,,Anthony Gould,anthony gould,WR,WR,IND,2024,480.0,0.0381526104417671,0.61010101010101
482,Dallin Holker,NOR,TE,24,12,2,0,0,0,0,0,0,0,,0,4,3,21,7.0,0,0,0,0,,,2,5.1,5.1,3.6,,98,,Dallin Holker,dallin holker,TE,TE,NOR,2024,469.0,0.06024096385542166,0.806060606060606
483,Trenton Irwin,CIN,WR,29,7,2,0,0,0,0,0,0,0,,0,10,3,15,5.0,0,0,0,0,,,2,4.5,4.5,3.0,,196,,Trenton Irwin,trenton irwin,WR,WR,CIN,2024,473.0,0.052208835341365445,0.6181818181818182
484,Mason Kinsey,TEN,WR,26,6,0,0,0,0,0,0,0,0,,0,2,2,17,8.5,0,0,0,0,,,2,3.7,3.7,2.7,,194,,Mason Kinsey,mason kinsey,WR,WR,TEN,2024,479.0,0.04016064257028118,0.6121212121212121
485,MarShawn Lloyd,GNB,RB,23,1,0,0,0,0,0,0,6,15,2.5,0,1,1,3,3.0,0,0,0,0,,,2,2.8,2.8,2.3,,128,,MarShawn Lloyd,marshawn lloyd,RB,RB,GNB,2024,487.0,0.02409638554216864,0.7570281124497992
486,Anthony Miller,BAL,WR,30,2,0,0,0,0,0,0,0,0,,0,1,1,16,16.0,0,0,0,0,,,2,2.6,2.6,2.1,,195,,Anthony Miller,anthony miller,WR,WR,BAL,2024,490.0,0.01807228915662651,0.6060606060606061
487,Aaron Shampklin,PIT,RB,25,3,0,0,0,0,0,0,6,17,2.83,0,0,0,0,,0,0,0,0,,,2,1.7,1.7,1.7,,129,,Aaron Shampklin,aaron shampklin,RB,RB,PIT,2024,494.0,0.010040160642570295,0.751004016064257
488,Jamari Thrash,CLE,WR,24,9,0,0,0,0,0,0,0,0,,0,7,3,22,7.33,0,0,0,0,,,2,5.2,5.2,3.7,,191,,Jamari Thrash,jamari thrash,WR,WR,CLE,2024,467.0,0.06425702811244982,0.6222222222222222
489,Austin Trammell,JAX,WR,26,1,0,0,0,0,0,0,0,0,,0,3,2,40,20.0,0,1,1,0,,,2,4.0,5.0,3.0,,192,,Austin Trammell,austin trammell,WR,WR,JAX,2024,476.0,0.04618473895582331,0.6141414141414141
490,Jonathan Ward,PIT,RB,27,4,0,0,0,0,0,0,5,22,4.4,0,0,0,0,,0,0,0,0,,,2,2.2,2.2,2.2,,127,,Jonathan Ward,jonathan ward,RB,RB,PIT,2024,491.0,0.016064257028112428,0.7550200803212852
491,Blake Watson,DEN,RB,25,2,0,0,0,0,0,0,4,10,2.5,0,2,1,13,13.0,0,0,0,0,,,2,3.3,3.3,2.8,,126,,Blake Watson,blake watson,RB,RB,DEN,2024,480.0,0.0381526104417671,0.7650602409638554
492,Shane Zylstra,DET,TE,28,12,1,0,0,0,0,0,0,0,,0,1,1,22,22.0,0,0,0,0,,,2,3.2,3.2,2.7,,97,,Shane Zylstra,shane zylstra,TE,TE,DET,2024,483.0,0.032128514056224855,0.8
493,Kyle Allen,PIT,QB,28,1,0,1,1,19,0,0,0,0,,0,0,0,0,,0,0,0,0,,,1,0.8,0.8,0.8,,71,,Kyle Allen,kyle allen,QB,QB,PIT,2024,498.0,0.002008032128514081,0.8651911468812877
494,Robbie Chosen,MIA,WR,31,2,0,0,0,0,0,0,0,0,,0,4,1,5,5.0,0,0,0,0,,,1,1.5,1.5,1.0,,211,,Robbie Chosen,robbie chosen,WR,WR,MIA,2024,496.0,0.0060240963855421326,0.6
495,Javon Baker,NWE,WR,22,11,1,0,0,0,0,0,0,0,,0,4,1,12,12.0,0,0,0,0,,,1,2.2,2.2,1.7,,198,,Javon Baker,javon baker,WR,WR,NWE,2024,491.0,0.016064257028112428,0.604040404040404
496,Chris Collier,2TM,RB,24,8,0,0,0,0,0,0,5,12,2.4,0,2,1,-4,-4.0,0,0,0,0,,,1,1.8,1.8,1.3,,133,,Chris Collier,chris collier,RB,RB,2TM,2024,493.0,0.012048192771084376,0.7530120481927711
497,Jaelon Darden,2TM,WR,25,12,1,0,0,0,0,0,0,0,,0,1,1,6,6.0,0,0,0,0,,,1,1.6,1.6,1.1,,207,,Jaelon Darden,jaelon darden,WR,WR,2TM,2024,495.0,0.008032128514056214,0.602020202020202
498,Tyrion Davis-Price,PHI,RB,24,1,0,0,0,0,0,0,3,7,2.33,0,0,0,0,,0,0,0,0,,,1,0.7,0.7,0.7,,134,,Tyrion Davis-Price,tyrion davis-price,RB,RB,PHI,2024,499.0,0.0,0.748995983935743
499,Zach Davidson,BUF,TE,26,2,0,0,0,0,0,0,0,0,,0,2,1,5,5.0,0,0,0,0,,,1,1.5,1.5,1.0,,111,,Zach Davidson,zach davidson,TE,TE,BUF,2024,496.0,0.0060240963855421326,0.797979797979798
