Rk,Player,Tm,FantPos,Age,Games_G,Games_GS,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Fumbles_Fmb,Fumbles_FL,Scoring_TD,Scoring_2PM,Scoring_2PP,Fantasy_FantPt,Fantasy_PPR,Fantasy_DKPt,Fantasy_FDPt,Fantasy_VBD,Fantasy_PosRank,Fantasy_OvRank,Player_fixed,player_clean,POS,POS_group,team,year,PPR_rank_year,ppr_percentile_overall,ppr_percentile_pos
421,David Nelson,NYJ,WR,28,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,16.0,8.0,65.0,8.13,0.0,2.0,0.0,0,,,7,14.5,14.5,10.5,,155,,David Nelson,david nelson,WR,WR,NYJ,2014,397.0,0.19999999999999996,0.6932515337423313
422,Cedric Peerman,CIN,RB,28,16,0.0,0.0,0.0,0.0,0.0,0.0,15.0,43.0,2.87,0.0,5.0,3.0,27.0,9.0,0.0,1.0,0.0,0,,,7,10.0,10.0,8.5,,137,,Cedric Peerman,cedric peerman,RB,RB,CIN,2014,425.0,0.14343434343434347,0.7393939393939394
423,Brandon Pettigrew,DET,TE,29,14,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,15.0,10.0,70.0,7.0,0.0,0.0,0.0,0,,,7,17.0,17.0,12.0,,77,,Brandon Pettigrew,brandon pettigrew,TE,TE,DET,2014,382.0,0.23030303030303034,0.8623481781376519
424,Logan Thomas,ARI,TE,23,2,0.0,1.0,9.0,81.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,,,7,7.2,7.2,7.2,,75,,Logan Thomas,logan thomas,TE,TE,ARI,2014,447.0,0.09898989898989896,0.8299595141700404
425,George Winn,DET,RB,24,12,0.0,0.0,0.0,0.0,0.0,0.0,19.0,73.0,3.84,0.0,3.0,0.0,0.0,,0.0,0.0,0.0,0,,,7,7.3,7.3,7.3,,134,,George Winn,george winn,RB,RB,DET,2014,445.0,0.10303030303030303,0.7313131313131314
426,Danny Woodhead,SDG,RB,29,3,0.0,0.0,0.0,0.0,0.0,0.0,15.0,38.0,2.53,0.0,6.0,5.0,34.0,6.8,0.0,0.0,0.0,0,,,7,12.2,12.2,9.7,,135,,Danny Woodhead,danny woodhead,RB,RB,SDG,2014,410.0,0.17373737373737375,0.7535353535353535
427,Dri Archer,PIT,WR,23,12,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,4.0,0.0,10.0,7.0,23.0,3.29,0.0,0.0,0.0,0,,,6,13.3,13.3,9.8,,156,,Dri Archer,dri archer,WR,WR,PIT,2014,406.0,0.18181818181818177,0.6850715746421268
428,Brandon Bostick,GNB,TE,25,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,2.0,3.0,1.5,1.0,0.0,0.0,1,,,6,8.3,8.3,7.3,,78,,Brandon Bostick,brandon bostick,TE,TE,GNB,2014,439.0,0.11515151515151512,0.8380566801619433
429,Blaine Gabbert,SFO,QB,25,1,0.0,3.0,7.0,38.0,1.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,,,6,6.0,6.0,6.0,,57,,Blaine Gabbert,blaine gabbert,QB,QB,SFO,2014,458.0,0.07676767676767682,0.8864097363083164
430,Jorvorskie Lane,TAM,TE,27,9,4.0,0.0,0.0,0.0,0.0,0.0,3.0,58.0,19.33,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0,,,6,7.1,7.1,6.6,,80,,Jorvorskie Lane,jorvorskie lane,TE,TE,TAM,2014,448.0,0.09696969696969693,0.8279352226720648
431,Brock Osweiler,DEN,QB,24,4,0.0,4.0,10.0,52.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,,,6,6.1,6.1,6.1,,56,,Brock Osweiler,brock osweiler,QB,QB,DEN,2014,457.0,0.07878787878787874,0.8884381338742393
432,Michael Palmer,PIT,TE,26,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1,,,6,7.1,7.1,6.6,,81,,Michael Palmer,michael palmer,TE,TE,PIT,2014,448.0,0.09696969696969693,0.8279352226720648
433,Bear Pascoe,ATL,TE,28,16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,3.0,1.5,1.0,0.0,0.0,1,,,6,8.3,8.3,7.3,,79,,Bear Pascoe,bear pascoe,TE,TE,ATL,2014,439.0,0.11515151515151512,0.8380566801619433
434,John Phillips,SDG,TE,27,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,,,6,7.1,7.1,6.6,,82,,John Phillips,john phillips,TE,TE,SDG,2014,448.0,0.09696969696969693,0.8279352226720648
435,Russell Shepard,TAM,WR,24,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,8.0,4.0,63.0,15.75,0.0,0.0,0.0,0,,,6,10.3,10.3,8.3,,157,,Russell Shepard,russell shepard,WR,WR,TAM,2014,423.0,0.14747474747474743,0.6768916155419222
436,Bryan Walters,SEA,WR,27,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,-2.0,0.0,11.0,6.0,57.0,9.5,0.0,0.0,0.0,0,,,6,11.5,11.5,8.5,,158,,Bryan Walters,bryan walters,WR,WR,SEA,2014,415.0,0.1636363636363637,0.6809815950920246
437,James White,NWE,RB,22,3,0.0,0.0,0.0,0.0,0.0,0.0,9.0,38.0,4.22,0.0,5.0,5.0,23.0,4.6,0.0,0.0,0.0,0,,,6,11.1,11.1,8.6,,138,,James White,james white,RB,RB,NWE,2014,418.0,0.1575757575757576,0.7474747474747474
438,Seyi Ajirotutu,SDG,WR,27,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.0,4.0,45.0,11.25,0.0,0.0,0.0,0,,,5,8.5,8.5,6.5,,165,,Seyi Ajirotutu,seyi ajirotutu,WR,WR,SDG,2014,435.0,0.12323232323232325,0.6646216768916156
439,Andre Caldwell,DEN,WR,29,16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,15.0,5.0,47.0,9.4,0.0,0.0,0.0,0,,,5,9.7,9.7,7.2,,163,,Andre Caldwell,andre caldwell,WR,WR,DEN,2014,428.0,0.13737373737373737,0.6707566462167689
440,Garrett Celek,SFO,TE,26,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,53.0,26.5,0.0,0.0,0.0,0,,,5,7.3,7.3,6.3,,83,,Garrett Celek,garrett celek,TE,TE,SFO,2014,445.0,0.10303030303030303,0.8319838056680162
441,James Develin,NWE,TE,26,16,4.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.67,0.0,8.0,6.0,43.0,7.17,0.0,1.0,0.0,0,,,5,10.8,10.8,7.8,,84,,James Develin,james develin,TE,TE,NWE,2014,422.0,0.14949494949494946,0.8461538461538461
442,Kris Durham,TEN,WR,26,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,11.0,6.0,54.0,9.0,0.0,0.0,0.0,0,,,5,11.4,11.4,8.4,,159,,Kris Durham,kris durham,WR,WR,TEN,2014,416.0,0.16161616161616166,0.6789366053169734
443,Marquise Goodwin,BUF,WR,24,10,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,2.67,0.0,9.0,1.0,42.0,42.0,0.0,1.0,0.0,0,,,5,6.0,6.0,5.5,,161,,Marquise Goodwin,marquise goodwin,WR,WR,BUF,2014,458.0,0.07676767676767682,0.656441717791411
444,Frankie Hammond,KAN,WR,24,16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,11.0,4.0,45.0,11.25,0.0,0.0,0.0,0,,,5,8.5,8.5,6.5,,166,,Frankie Hammond,frankie hammond,WR,WR,KAN,2014,435.0,0.12323232323232325,0.6646216768916156
445,James Hanna,DAL,TE,25,16,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,4.0,48.0,12.0,0.0,0.0,0.0,0,,,5,8.8,8.8,6.8,,85,,James Hanna,james hanna,TE,TE,DAL,2014,433.0,0.12727272727272732,0.8421052631578947
446,Jeff Maehl,PHI,WR,25,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,5.0,46.0,9.2,0.0,0.0,0.0,0,,,5,9.6,9.6,7.1,,164,,Jeff Maehl,jeff maehl,WR,WR,PHI,2014,429.0,0.13535353535353534,0.6687116564417178
447,Matt McGloin,OAK,QB,25,1,0.0,12.0,19.0,129.0,1.0,2.0,2.0,3.0,1.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,,,5,5.5,7.5,7.5,,58,,Matt McGloin,matt mcgloin,QB,QB,OAK,2014,462.0,0.06868686868686869,0.8843813387423936
448,Kevin Ogletree,NYG,WR,27,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.0,5.0,50.0,10.0,0.0,0.0,0.0,0,,,5,10.0,10.0,7.5,,162,,Kevin Ogletree,kevin ogletree,WR,WR,NYG,2014,425.0,0.14343434343434347,0.6748466257668712
449,Trey Watts,STL,RB,23,14,0.0,0.0,0.0,0.0,0.0,0.0,7.0,30.0,4.29,0.0,4.0,3.0,18.0,6.0,0.0,0.0,0.0,0,,,5,7.8,7.8,6.3,,139,,Trey Watts,trey watts,RB,RB,STL,2014,441.0,0.11111111111111116,0.7333333333333334
450,Chris Williams,CHI,WR,27,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-8.0,-8.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1,,,5,5.2,5.2,5.2,,160,,Chris Williams,chris williams,WR,WR,CHI,2014,465.0,0.06262626262626259,0.6523517382413089
451,Michael Cox,NYG,RB,26,4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33.0,8.25,0.0,3.0,2.0,9.0,4.5,0.0,0.0,0.0,0,,,4,6.2,6.2,5.2,,140,,Michael Cox,michael cox,RB,RB,NYG,2014,456.0,0.08080808080808077,0.7272727272727273
452,Aaron Dobson,NWE,WR,23,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,3.0,38.0,12.67,0.0,0.0,0.0,0,,,4,6.8,6.8,5.3,,168,,Aaron Dobson,aaron dobson,WR,WR,NWE,2014,453.0,0.08686868686868687,0.6584867075664622
453,Tyler Eifert,CIN,TE,24,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,3.0,37.0,12.33,0.0,0.0,0.0,0,,,4,6.7,6.7,5.2,,90,,Tyler Eifert,tyler eifert,TE,TE,CIN,2014,455.0,0.0828282828282828,0.8178137651821862
454,Michael Hoomanawanui,NWE,TE,26,16,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,3.0,44.0,14.67,0.0,0.0,0.0,0,,,4,7.4,7.4,5.9,,86,,Michael Hoomanawanui,michael hoomanawanui,TE,TE,NWE,2014,443.0,0.1070707070707071,0.8340080971659919
455,Jerrel Jernigan,NYG,WR,25,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,-2.0,0.0,9.0,6.0,40.0,6.67,0.0,0.0,0.0,0,,,4,9.8,9.8,6.8,,169,,Jerrel Jernigan,jerrel jernigan,WR,WR,NYG,2014,427.0,0.1393939393939394,0.6728016359918201
456,Will Johnson,PIT,RB,25,16,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,6.0,41.0,6.83,0.0,0.0,0.0,0,,,4,10.1,10.1,7.1,,141,,Will Johnson,will johnson,RB,RB,PIT,2014,424.0,0.1454545454545455,0.7414141414141414
457,Troy Niklas,ARI,TE,22,7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,3.0,38.0,12.67,0.0,0.0,0.0,0,,,4,6.8,6.8,5.3,,89,,Troy Niklas,troy niklas,TE,TE,ARI,2014,453.0,0.08686868686868687,0.819838056680162
458,Quinton Patton,SFO,WR,24,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,20.0,0.0,8.0,3.0,44.0,14.67,0.0,1.0,1.0,0,,,4,7.4,8.4,5.9,,167,,Quinton Patton,quinton patton,WR,WR,SFO,2014,443.0,0.1070707070707071,0.6605316973415133
459,Ace Sanders,JAX,WR,23,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,6.0,55.0,9.17,0.0,2.0,1.0,0,,,4,9.5,10.5,6.5,,170,,Ace Sanders,ace sanders,WR,WR,JAX,2014,431.0,0.13131313131313127,0.6666666666666667
460,Connor Shaw,CLE,QB,23,1,1.0,14.0,28.0,177.0,0.0,1.0,7.0,9.0,1.29,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0,,,4,4.0,6.0,5.0,,59,,Connor Shaw,connor shaw,QB,QB,CLE,2014,475.0,0.042424242424242475,0.8823529411764706
461,Luke Stocker,TAM,TE,26,13,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,11.0,7.0,41.0,5.86,0.0,0.0,0.0,0,,,4,11.1,11.1,7.6,,88,,Luke Stocker,luke stocker,TE,TE,TAM,2014,418.0,0.1575757575757576,0.8481781376518218
462,Marcus Thigpen,2TM,RB,28,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,2.0,1.0,1,,,4,4.0,5.0,4.0,,142,,Marcus Thigpen,marcus thigpen,RB,RB,2TM,2014,475.0,0.042424242424242475,0.7171717171717171
463,Fitzgerald Toussaint,BAL,RB,24,4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,2.0,0.0,6.0,3.0,27.0,9.0,0.0,0.0,0.0,0,,,4,6.9,6.9,5.4,,143,,Fitzgerald Toussaint,fitzgerald toussaint,RB,RB,BAL,2014,452.0,0.0888888888888889,0.7292929292929293
464,Brandon Williams,CAR,TE,27,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,8.0,4.0,44.0,11.0,0.0,0.0,0.0,0,,,4,8.4,8.4,6.4,,87,,Brandon Williams,brandon williams,TE,TE,CAR,2014,438.0,0.11717171717171715,0.840080971659919
465,Tommy Bohanon,NYJ,RB,24,4,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,2.0,2.0,30.0,15.0,0.0,0.0,0.0,0,,,3,5.3,5.3,4.3,,144,,Tommy Bohanon,tommy bohanon,RB,RB,NYJ,2014,463.0,0.06666666666666665,0.7232323232323232
466,Ryan Broyles,DET,WR,26,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,2.0,25.0,12.5,0.0,0.0,0.0,0,,,3,4.5,4.5,3.5,,172,,Ryan Broyles,ryan broyles,WR,WR,DET,2014,470.0,0.05252525252525253,0.6503067484662577
467,Mike James,TAM,RB,23,11,0.0,0.0,0.0,0.0,0.0,0.0,19.0,37.0,1.95,0.0,1.0,1.0,-5.0,-5.0,0.0,0.0,0.0,0,,,3,4.2,4.2,3.7,,145,,Mike James,mike james,RB,RB,TAM,2014,474.0,0.0444444444444444,0.7191919191919192
468,DeVier Posey,HOU,WR,24,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,30.0,30.0,0.0,0.0,0.0,0,,,3,4.0,4.0,3.5,,171,,DeVier Posey,devier posey,WR,WR,HOU,2014,475.0,0.042424242424242475,0.6441717791411044
469,Alfonso Smith,SFO,RB,27,6,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,2.71,0.0,4.0,3.0,11.0,3.67,0.0,0.0,0.0,0,,,3,6.0,6.0,4.5,,146,,Alfonso Smith,alfonso smith,RB,RB,SFO,2014,458.0,0.07676767676767682,0.7252525252525253
470,Craig Stevens,TEN,TE,30,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,26.0,13.0,0.0,0.0,0.0,0,,,3,4.6,4.6,3.6,,92,,Craig Stevens,craig stevens,TE,TE,TEN,2014,469.0,0.054545454545454564,0.8097165991902834
471,Phillip Supernaw,2TM,TE,24,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,3.0,30.0,10.0,0.0,0.0,0.0,0,,,3,6.0,6.0,4.5,,91,,Phillip Supernaw,phillip supernaw,TE,TE,2TM,2014,458.0,0.07676767676767682,0.8157894736842105
472,Ray Agnew,CLE,RB,23,12,9.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,9.0,3.0,15.0,5.0,0.0,0.0,0.0,0,,,2,4.7,4.7,3.2,,150,,Ray Agnew,ray agnew,RB,RB,CLE,2014,468.0,0.0565656565656566,0.7212121212121212
473,Jarrett Boykin,GNB,WR,25,13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.0,3.0,23.0,7.67,0.0,0.0,0.0,0,,,2,5.3,5.3,3.8,,173,,Jarrett Boykin,jarrett boykin,WR,WR,GNB,2014,463.0,0.06666666666666665,0.6543967280163598
474,Cameron Brate,TAM,TE,23,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,17.0,17.0,0.0,0.0,0.0,0,,,2,2.7,2.7,2.2,,97,,Cameron Brate,cameron brate,TE,TE,TAM,2014,483.0,0.02626262626262621,0.8056680161943319
475,Kevin Brock,CIN,TE,28,14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,5.0,21.0,4.2,0.0,0.0,0.0,0,,,2,7.1,7.1,4.6,,94,,Kevin Brock,kevin brock,TE,TE,CIN,2014,448.0,0.09696969696969693,0.8279352226720648
476,Shaun Draughn,3TM,RB,27,10,0.0,0.0,0.0,0.0,0.0,0.0,10.0,19.0,1.9,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,,,2,1.9,1.9,1.9,,149,,Shaun Draughn,shaun draughn,RB,RB,3TM,2014,488.0,0.016161616161616155,0.7070707070707071
477,Demetrius Harris,KAN,TE,23,8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,3.0,20.0,6.67,0.0,0.0,0.0,0,,,2,5.0,5.0,3.5,,96,,Demetrius Harris,demetrius harris,TE,TE,KAN,2014,467.0,0.05858585858585863,0.811740890688259
478,Josh Harris,PIT,RB,23,5,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,1.78,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,,,2,1.6,1.6,1.6,,151,,Josh Harris,josh harris,RB,RB,PIT,2014,492.0,0.008080808080808133,0.705050505050505
479,Gator Hoskins,MIA,TE,23,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,3.0,21.0,7.0,0.0,0.0,0.0,0,,,2,5.1,5.1,3.6,,95,,Gator Hoskins,gator hoskins,TE,TE,MIA,2014,466.0,0.06060606060606055,0.8137651821862348
480,Jeff Janis,GNB,WR,23,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,16.0,8.0,0.0,0.0,0.0,0,,,2,3.6,3.6,2.6,,177,,Jeff Janis,jeff janis,WR,WR,GNB,2014,479.0,0.03434343434343434,0.640081799591002
481,Cody Latimer,DEN,WR,22,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,2.0,23.0,11.5,0.0,0.0,0.0,0,,,2,4.3,4.3,3.3,,174,,Cody Latimer,cody latimer,WR,WR,DEN,2014,472.0,0.048484848484848464,0.6482617586912065
482,Brian Leonard,NOR,RB,30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,15.0,15.0,0.0,0.0,0.0,0,,,2,2.5,2.5,2.0,,152,,Brian Leonard,brian leonard,RB,RB,NOR,2014,485.0,0.022222222222222254,0.7111111111111111
483,Ryan Nassib,NYG,QB,24,4,0.0,4.0,5.0,60.0,0.0,0.0,2.0,-3.0,-1.5,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0,,,2,2.1,2.1,2.1,,60,,Ryan Nassib,ryan nassib,QB,QB,NYG,2014,487.0,0.018181818181818188,0.8782961460446248
484,Solomon Patton,2TM,WR,24,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,19.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0,,,2,1.9,1.9,1.9,,175,,Solomon Patton,solomon patton,WR,WR,2TM,2014,488.0,0.016161616161616155,0.6359918200408998
485,Solomon Patton,ARI,WR,24,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0,,,2,,,,,175,,Solomon Patton,solomon patton,WR,WR,ARI,2014,,,
486,Jay Prosch,HOU,RB,22,16,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,1.0,24.0,24.0,0.0,0.0,0.0,0,,,2,3.4,3.4,2.9,,147,,Jay Prosch,jay prosch,RB,RB,HOU,2014,480.0,0.03232323232323231,0.7151515151515151
487,Matt Simms,NYJ,QB,26,1,0.0,3.0,8.0,39.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,,,2,1.8,1.8,1.8,,61,,Matt Simms,matt simms,QB,QB,NYJ,2014,490.0,0.012121212121212088,0.8762677484787018
488,Jeremy Stewart,DEN,RB,25,6,0.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,3.67,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,,,2,2.2,2.2,2.2,,148,,Jeremy Stewart,jeremy stewart,RB,RB,DEN,2014,486.0,0.02020202020202022,0.7090909090909091
489,Devin Street,DAL,WR,23,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,2.0,18.0,9.0,0.0,0.0,0.0,0,,,2,3.8,3.8,2.8,,176,,Devin Street,devin street,WR,WR,DAL,2014,478.0,0.036363636363636376,0.6421267893660532
490,Taylor Thompson,TEN,TE,25,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,2.0,24.0,12.0,0.0,0.0,0.0,0,,,2,4.4,4.4,3.4,,93,,Taylor Thompson,taylor thompson,TE,TE,TEN,2014,471.0,0.0505050505050505,0.8076923076923077
491,Joe Webb,CAR,QB,28,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,1.0,16.0,16.0,0.0,0.0,0.0,0,,,2,2.6,2.6,2.1,,62,,Joe Webb,joe webb,QB,QB,CAR,2014,484.0,0.024242424242424288,0.8803245436105477
492,Antonio Andrews,TEN,RB,22,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,11.0,5.5,0.0,0.0,0.0,0,,,1,3.1,3.1,2.1,,154,,Antonio Andrews,antonio andrews,RB,RB,TEN,2014,482.0,0.028282828282828243,0.7131313131313131
493,David Ausberry,OAK,WR,27,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,2.0,14.0,7.0,0.0,0.0,0.0,0,,,1,3.4,3.4,2.4,,178,,David Ausberry,david ausberry,WR,WR,OAK,2014,480.0,0.03232323232323231,0.6380368098159509
494,Trey Burton,PHI,TE,23,15,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,,,1,1.0,1.0,1.0,,98,,Trey Burton,trey burton,TE,TE,PHI,2014,495.0,0.002020202020202033,0.8036437246963563
495,Jason Campbell,CIN,QB,33,4,0.0,11.0,19.0,74.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0,,,1,1.1,2.1,1.1,,63,,Jason Campbell,jason campbell,QB,QB,CIN,2014,494.0,0.004040404040404066,0.8742393509127789
496,Josh Cribbs,IND,WR,31,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,8.0,8.0,0.0,2.0,0.0,0,,,1,1.8,1.8,1.3,,184,,Josh Cribbs,josh cribbs,WR,WR,IND,2014,490.0,0.012121212121212088,0.6339468302658486
497,Darrius Heyward-Bey,PIT,WR,27,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,3.0,33.0,11.0,0.0,1.0,1.0,0,,,1,4.3,5.3,2.8,,180,,Darrius Heyward-Bey,darrius heyward-bey,WR,WR,PIT,2014,472.0,0.048484848484848464,0.6482617586912065
498,Henry Hynoski,NYG,RB,26,16,4.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,1.86,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,,,1,1.3,1.3,1.3,,153,,Henry Hynoski,henry hynoski,RB,RB,NYG,2014,493.0,0.0060606060606061,0.703030303030303
499,LaMichael James,2TM,RB,25,3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,1.8,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0,,,1,0.9,0.9,0.9,,155,,LaMichael James,lamichael james,RB,RB,2TM,2014,496.0,0.0,0.7010101010101011
